>> cd ../jacobi_poisson_1d
>> jacobi_poisson_1d
22-Nov-2011 13:09:57

JACOBI_POISSON_1D:
  Use Jacobi iteration for the 1D Poisson equation.
  Enter K >= 0, the grid index, so that NK = 2^K + 1:  5

    Step    Residual      Change
    1802   0.0004957   2.432e-07
    1803   0.0004933    2.42e-07
    1804   0.0004909   2.409e-07
    1805   0.0004886   2.397e-07
    1806   0.0004862   2.386e-07
    1807   0.0004839   2.374e-07
    1808   0.0004815   2.363e-07
    1809   0.0004792   2.351e-07
    1810   0.0004769    2.34e-07
    1811   0.0004746   2.329e-07
    1812   0.0004723   2.317e-07
    1813     0.00047   2.306e-07
    1814   0.0004678   2.295e-07
    1815   0.0004655   2.284e-07
    1816   0.0004633   2.273e-07
    1817   0.0004611   2.262e-07
    1818   0.0004588   2.251e-07
    1819   0.0004566    2.24e-07
    1820   0.0004544    2.23e-07
    1821   0.0004522   2.219e-07
    1822   0.0004501   2.208e-07
    1823   0.0004479   2.198e-07
    1824   0.0004457   2.187e-07
    1825   0.0004436   2.176e-07
    1826   0.0004415   2.166e-07
    1827   0.0004393   2.156e-07
    1828   0.0004372   2.145e-07
    1829   0.0004351   2.135e-07
    1830    0.000433   2.125e-07
    1831   0.0004309   2.114e-07
    1832   0.0004289   2.104e-07
    1833   0.0004268   2.094e-07
    1834   0.0004247   2.084e-07
    1835   0.0004227   2.074e-07
    1836   0.0004207   2.064e-07
    1837   0.0004186   2.054e-07
    1838   0.0004166   2.044e-07
    1839   0.0004146   2.034e-07
    1840   0.0004126   2.024e-07
    1841   0.0004106   2.015e-07
    1842   0.0004086   2.005e-07
    1843   0.0004067   1.995e-07
    1844   0.0004047   1.986e-07
    1845   0.0004028   1.976e-07
    1846   0.0004008   1.967e-07
    1847   0.0003989   1.957e-07
    1848    0.000397   1.948e-07
    1849   0.0003951   1.938e-07
    1850   0.0003932   1.929e-07
    1851   0.0003913    1.92e-07
    1852   0.0003894   1.911e-07
    1853   0.0003875   1.901e-07
    1854   0.0003856   1.892e-07
    1855   0.0003838   1.883e-07
    1856   0.0003819   1.874e-07
    1857   0.0003801   1.865e-07
    1858   0.0003783   1.856e-07
    1859   0.0003765   1.847e-07
    1860   0.0003746   1.838e-07
    1861   0.0003728   1.829e-07
    1862    0.000371    1.82e-07
    1863   0.0003693   1.812e-07
    1864   0.0003675   1.803e-07
    1865   0.0003657   1.794e-07
    1866   0.0003639   1.786e-07
    1867   0.0003622   1.777e-07
    1868   0.0003605   1.769e-07
    1869   0.0003587    1.76e-07
    1870    0.000357   1.752e-07
    1871   0.0003553   1.743e-07
    1872   0.0003536   1.735e-07
    1873   0.0003519   1.726e-07
    1874   0.0003502   1.718e-07
    1875   0.0003485    1.71e-07
    1876   0.0003468   1.702e-07
    1877   0.0003451   1.693e-07
    1878   0.0003435   1.685e-07
    1879   0.0003418   1.677e-07
    1880   0.0003402   1.669e-07
    1881   0.0003385   1.661e-07
    1882   0.0003369   1.653e-07
    1883   0.0003353   1.645e-07
    1884   0.0003337   1.637e-07
    1885   0.0003321   1.629e-07
    1886   0.0003305   1.621e-07
    1887   0.0003289   1.614e-07
    1888   0.0003273   1.606e-07
    1889   0.0003257   1.598e-07
    1890   0.0003241    1.59e-07
    1891   0.0003226   1.583e-07
    1892    0.000321   1.575e-07
    1893   0.0003195   1.567e-07
    1894   0.0003179    1.56e-07
    1895   0.0003164   1.552e-07
    1896   0.0003149   1.545e-07
    1897   0.0003134   1.538e-07
    1898   0.0003119    1.53e-07
    1899   0.0003104   1.523e-07
    1900   0.0003089   1.515e-07
    1901   0.0003074   1.508e-07
    1902   0.0003059   1.501e-07
    1903   0.0003044   1.494e-07
    1904    0.000303   1.486e-07
    1905   0.0003015   1.479e-07
    1906      0.0003   1.472e-07
    1907   0.0002986   1.465e-07
    1908   0.0002972   1.458e-07
    1909   0.0002957   1.451e-07
    1910   0.0002943   1.444e-07
    1911   0.0002929   1.437e-07
    1912   0.0002915    1.43e-07
    1913   0.0002901   1.423e-07
    1914   0.0002887   1.416e-07
    1915   0.0002873    1.41e-07
    1916   0.0002859   1.403e-07
    1917   0.0002845   1.396e-07
    1918   0.0002832   1.389e-07
    1919   0.0002818   1.383e-07
    1920   0.0002804   1.376e-07
    1921   0.0002791   1.369e-07
    1922   0.0002777   1.363e-07
    1923   0.0002764   1.356e-07
    1924   0.0002751    1.35e-07
    1925   0.0002738   1.343e-07
    1926   0.0002724   1.337e-07
    1927   0.0002711    1.33e-07
    1928   0.0002698   1.324e-07
    1929   0.0002685   1.317e-07
    1930   0.0002672   1.311e-07
    1931   0.0002659   1.305e-07
    1932   0.0002647   1.299e-07
    1933   0.0002634   1.292e-07
    1934   0.0002621   1.286e-07
    1935   0.0002609    1.28e-07
    1936   0.0002596   1.274e-07
    1937   0.0002583   1.268e-07
    1938   0.0002571   1.261e-07
    1939   0.0002559   1.255e-07
    1940   0.0002546   1.249e-07
    1941   0.0002534   1.243e-07
    1942   0.0002522   1.237e-07
    1943    0.000251   1.231e-07
    1944   0.0002498   1.225e-07
    1945   0.0002486    1.22e-07
    1946   0.0002474   1.214e-07
    1947   0.0002462   1.208e-07
    1948    0.000245   1.202e-07
    1949   0.0002438   1.196e-07
    1950   0.0002426    1.19e-07
    1951   0.0002415   1.185e-07
    1952   0.0002403   1.179e-07
    1953   0.0002391   1.173e-07
    1954    0.000238   1.168e-07
    1955   0.0002368   1.162e-07
    1956   0.0002357   1.156e-07
    1957   0.0002346   1.151e-07
    1958   0.0002334   1.145e-07
    1959   0.0002323    1.14e-07
    1960   0.0002312   1.134e-07
    1961   0.0002301   1.129e-07
    1962    0.000229   1.123e-07
    1963   0.0002279   1.118e-07
    1964   0.0002268   1.113e-07
    1965   0.0002257   1.107e-07
    1966   0.0002246   1.102e-07
    1967   0.0002235   1.097e-07
    1968   0.0002224   1.091e-07
    1969   0.0002214   1.086e-07
    1970   0.0002203   1.081e-07
    1971   0.0002192   1.076e-07
    1972   0.0002182   1.071e-07
    1973   0.0002171   1.065e-07
    1974   0.0002161    1.06e-07
    1975   0.0002151   1.055e-07
    1976    0.000214    1.05e-07
    1977    0.000213   1.045e-07
    1978    0.000212    1.04e-07
    1979   0.0002109   1.035e-07
    1980   0.0002099    1.03e-07
    1981   0.0002089   1.025e-07
    1982   0.0002079    1.02e-07
    1983   0.0002069   1.015e-07
    1984   0.0002059    1.01e-07
    1985   0.0002049   1.005e-07
    1986   0.0002039   1.001e-07
    1987   0.0002029   9.958e-08
    1988    0.000202    9.91e-08
    1989    0.000201   9.862e-08
    1990      0.0002   9.814e-08
    1991   0.0001991   9.767e-08
    1992   0.0001981    9.72e-08
    1993   0.0001972   9.673e-08
    1994   0.0001962   9.627e-08
    1995   0.0001953    9.58e-08
    1996   0.0001943   9.534e-08
    1997   0.0001934   9.488e-08
    1998   0.0001925   9.443e-08
    1999   0.0001915   9.397e-08
    2000   0.0001906   9.352e-08
    2001   0.0001897   9.307e-08
    2002   0.0001888   9.262e-08
    2003   0.0001879   9.217e-08
    2004    0.000187   9.173e-08
    2005   0.0001861   9.129e-08
    2006   0.0001852   9.085e-08
    2007   0.0001843   9.041e-08
    2008   0.0001834   8.998e-08
    2009   0.0001825   8.954e-08
    2010   0.0001816   8.911e-08
    2011   0.0001807   8.868e-08
    2012   0.0001799   8.826e-08
    2013    0.000179   8.783e-08
    2014   0.0001781   8.741e-08
    2015   0.0001773   8.699e-08
    2016   0.0001764   8.657e-08
    2017   0.0001756   8.615e-08
    2018   0.0001747   8.574e-08
    2019   0.0001739   8.532e-08
    2020   0.0001731   8.491e-08
    2021   0.0001722    8.45e-08
    2022   0.0001714    8.41e-08
    2023   0.0001706   8.369e-08
    2024   0.0001698   8.329e-08
    2025   0.0001689   8.289e-08
    2026   0.0001681   8.249e-08
    2027   0.0001673   8.209e-08
    2028   0.0001665    8.17e-08
    2029   0.0001657    8.13e-08
    2030   0.0001649   8.091e-08
    2031   0.0001641   8.052e-08
    2032   0.0001633   8.013e-08
    2033   0.0001625   7.975e-08
    2034   0.0001618   7.936e-08
    2035    0.000161   7.898e-08
    2036   0.0001602    7.86e-08
    2037   0.0001594   7.822e-08
    2038   0.0001587   7.785e-08
    2039   0.0001579   7.747e-08
    2040   0.0001571    7.71e-08
    2041   0.0001564   7.673e-08
    2042   0.0001556   7.636e-08
    2043   0.0001549   7.599e-08
    2044   0.0001541   7.562e-08
    2045   0.0001534   7.526e-08
    2046   0.0001527    7.49e-08
    2047   0.0001519   7.454e-08
    2048   0.0001512   7.418e-08
    2049   0.0001505   7.382e-08
    2050   0.0001497   7.347e-08
    2051    0.000149   7.311e-08
    2052   0.0001483   7.276e-08
    2053   0.0001476   7.241e-08
    2054   0.0001469   7.206e-08
    2055   0.0001462   7.171e-08
    2056   0.0001455   7.137e-08
    2057   0.0001448   7.102e-08
    2058   0.0001441   7.068e-08
    2059   0.0001434   7.034e-08
    2060   0.0001427       7e-08
    2061    0.000142   6.967e-08
    2062   0.0001413   6.933e-08
    2063   0.0001406     6.9e-08
    2064   0.0001399   6.867e-08
    2065   0.0001393   6.833e-08
    2066   0.0001386   6.801e-08
    2067   0.0001379   6.768e-08
    2068   0.0001373   6.735e-08
    2069   0.0001366   6.703e-08
    2070    0.000136   6.671e-08
    2071   0.0001353   6.638e-08
    2072   0.0001346   6.606e-08
    2073    0.000134   6.575e-08
    2074   0.0001334   6.543e-08
    2075   0.0001327   6.511e-08
    2076   0.0001321    6.48e-08
    2077   0.0001314   6.449e-08
    2078   0.0001308   6.418e-08
    2079   0.0001302   6.387e-08
    2080   0.0001295   6.356e-08
    2081   0.0001289   6.326e-08
    2082   0.0001283   6.295e-08
    2083   0.0001277   6.265e-08
    2084   0.0001271   6.235e-08
    2085   0.0001265   6.205e-08
    2086   0.0001258   6.175e-08
    2087   0.0001252   6.145e-08
    2088   0.0001246   6.115e-08
    2089    0.000124   6.086e-08
    2090   0.0001234   6.057e-08
    2091   0.0001228   6.027e-08
    2092   0.0001223   5.998e-08
    2093   0.0001217    5.97e-08
    2094   0.0001211   5.941e-08
    2095   0.0001205   5.912e-08
    2096   0.0001199   5.884e-08
    2097   0.0001193   5.855e-08
    2098   0.0001188   5.827e-08
    2099   0.0001182   5.799e-08
    2100   0.0001176   5.771e-08
    2101   0.0001171   5.743e-08
    2102   0.0001165   5.716e-08
    2103   0.0001159   5.688e-08
    2104   0.0001154   5.661e-08
    2105   0.0001148   5.634e-08
    2106   0.0001143   5.607e-08
    2107   0.0001137    5.58e-08
    2108   0.0001132   5.553e-08
    2109   0.0001126   5.526e-08
    2110   0.0001121   5.499e-08
    2111   0.0001115   5.473e-08
    2112    0.000111   5.446e-08
    2113   0.0001105    5.42e-08
    2114   0.0001099   5.394e-08
    2115   0.0001094   5.368e-08
    2116   0.0001089   5.342e-08
    2117   0.0001084   5.317e-08
    2118   0.0001078   5.291e-08
    2119   0.0001073   5.266e-08
    2120   0.0001068    5.24e-08
    2121   0.0001063   5.215e-08
    2122   0.0001058    5.19e-08
    2123   0.0001053   5.165e-08
    2124   0.0001048    5.14e-08
    2125   0.0001043   5.115e-08
    2126   0.0001038   5.091e-08
    2127   0.0001033   5.066e-08
    2128   0.0001028   5.042e-08
    2129   0.0001023   5.017e-08
    2130   0.0001018   4.993e-08
    2131   0.0001013   4.969e-08
    2132   0.0001008   4.945e-08
    2133   0.0001003   4.921e-08
    2134   9.982e-05   4.898e-08
    2135   9.934e-05   4.874e-08
    2136   9.886e-05   4.851e-08
    2137   9.839e-05   4.827e-08
    2138   9.791e-05   4.804e-08
    2139   9.744e-05   4.781e-08
    2140   9.697e-05   4.758e-08
    2141   9.651e-05   4.735e-08
    2142   9.604e-05   4.712e-08
    2143   9.558e-05    4.69e-08
    2144   9.512e-05   4.667e-08
    2145   9.466e-05   4.644e-08
    2146   9.421e-05   4.622e-08
    2147   9.375e-05     4.6e-08
    2148    9.33e-05   4.578e-08
    2149   9.285e-05   4.556e-08
    2150    9.24e-05   4.534e-08
    2151   9.196e-05   4.512e-08
    2152   9.152e-05    4.49e-08
    2153   9.108e-05   4.469e-08
    2154   9.064e-05   4.447e-08
    2155    9.02e-05   4.426e-08
    2156   8.977e-05   4.404e-08
    2157   8.933e-05   4.383e-08
    2158    8.89e-05   4.362e-08
    2159   8.848e-05   4.341e-08
    2160   8.805e-05    4.32e-08
    2161   8.763e-05   4.299e-08
    2162    8.72e-05   4.279e-08
    2163   8.678e-05   4.258e-08
    2164   8.637e-05   4.237e-08
    2165   8.595e-05   4.217e-08
    2166   8.554e-05   4.197e-08
    2167   8.512e-05   4.177e-08
    2168   8.471e-05   4.156e-08
    2169   8.431e-05   4.136e-08
    2170    8.39e-05   4.117e-08
    2171    8.35e-05   4.097e-08
    2172   8.309e-05   4.077e-08
    2173   8.269e-05   4.057e-08
    2174    8.23e-05   4.038e-08
    2175    8.19e-05   4.018e-08
    2176   8.151e-05   3.999e-08
    2177   8.111e-05    3.98e-08
    2178   8.072e-05   3.961e-08
    2179   8.033e-05   3.942e-08
    2180   7.995e-05   3.923e-08
    2181   7.956e-05   3.904e-08
    2182   7.918e-05   3.885e-08
    2183    7.88e-05   3.866e-08
    2184   7.842e-05   3.848e-08
    2185   7.804e-05   3.829e-08
    2186   7.766e-05   3.811e-08
    2187   7.729e-05   3.792e-08
    2188   7.692e-05   3.774e-08
    2189   7.655e-05   3.756e-08
    2190   7.618e-05   3.738e-08
    2191   7.581e-05    3.72e-08
    2192   7.545e-05   3.702e-08
    2193   7.508e-05   3.684e-08
    2194   7.472e-05   3.666e-08
    2195   7.436e-05   3.649e-08
    2196     7.4e-05   3.631e-08
    2197   7.365e-05   3.614e-08
    2198   7.329e-05   3.596e-08
    2199   7.294e-05   3.579e-08
    2200   7.259e-05   3.562e-08
    2201   7.224e-05   3.544e-08
    2202   7.189e-05   3.527e-08
    2203   7.155e-05    3.51e-08
    2204    7.12e-05   3.493e-08
    2205   7.086e-05   3.477e-08
    2206   7.052e-05    3.46e-08
    2207   7.018e-05   3.443e-08
    2208   6.984e-05   3.427e-08
    2209    6.95e-05    3.41e-08
    2210   6.917e-05   3.394e-08
    2211   6.884e-05   3.377e-08
    2212    6.85e-05   3.361e-08
    2213   6.817e-05   3.345e-08
    2214   6.785e-05   3.329e-08
    2215   6.752e-05   3.313e-08
    2216   6.719e-05   3.297e-08
    2217   6.687e-05   3.281e-08
    2218   6.655e-05   3.265e-08
    2219   6.623e-05   3.249e-08
    2220   6.591e-05   3.234e-08
    2221   6.559e-05   3.218e-08
    2222   6.528e-05   3.203e-08
    2223   6.496e-05   3.187e-08
    2224   6.465e-05   3.172e-08
    2225   6.434e-05   3.157e-08
    2226   6.403e-05   3.141e-08
    2227   6.372e-05   3.126e-08
    2228   6.341e-05   3.111e-08
    2229   6.311e-05   3.096e-08
    2230    6.28e-05   3.081e-08
    2231    6.25e-05   3.067e-08
    2232    6.22e-05   3.052e-08
    2233    6.19e-05   3.037e-08
    2234    6.16e-05   3.023e-08
    2235   6.131e-05   3.008e-08
    2236   6.101e-05   2.993e-08
    2237   6.072e-05   2.979e-08
    2238   6.042e-05   2.965e-08
    2239   6.013e-05    2.95e-08
    2240   5.984e-05   2.936e-08
    2241   5.956e-05   2.922e-08
    2242   5.927e-05   2.908e-08
    2243   5.898e-05   2.894e-08
    2244    5.87e-05    2.88e-08
    2245   5.842e-05   2.866e-08
    2246   5.814e-05   2.852e-08
    2247   5.786e-05   2.839e-08
    2248   5.758e-05   2.825e-08
    2249    5.73e-05   2.811e-08
    2250   5.702e-05   2.798e-08
    2251   5.675e-05   2.784e-08
    2252   5.648e-05   2.771e-08
    2253    5.62e-05   2.758e-08
    2254   5.593e-05   2.744e-08
    2255   5.566e-05   2.731e-08
    2256    5.54e-05   2.718e-08
    2257   5.513e-05   2.705e-08
    2258   5.486e-05   2.692e-08
    2259    5.46e-05   2.679e-08
    2260   5.434e-05   2.666e-08
    2261   5.408e-05   2.653e-08
    2262   5.382e-05    2.64e-08
    2263   5.356e-05   2.628e-08
    2264    5.33e-05   2.615e-08
    2265   5.304e-05   2.602e-08
    2266   5.279e-05    2.59e-08
    2267   5.253e-05   2.577e-08
    2268   5.228e-05   2.565e-08
    2269   5.203e-05   2.553e-08
    2270   5.178e-05    2.54e-08
    2271   5.153e-05   2.528e-08
    2272   5.128e-05   2.516e-08
    2273   5.103e-05   2.504e-08
    2274   5.079e-05   2.492e-08
    2275   5.054e-05    2.48e-08
    2276    5.03e-05   2.468e-08
    2277   5.006e-05   2.456e-08
    2278   4.982e-05   2.444e-08
    2279   4.958e-05   2.432e-08
    2280   4.934e-05   2.421e-08
    2281    4.91e-05   2.409e-08
    2282   4.886e-05   2.397e-08
    2283   4.863e-05   2.386e-08
    2284   4.839e-05   2.374e-08
    2285   4.816e-05   2.363e-08
    2286   4.793e-05   2.352e-08
    2287    4.77e-05    2.34e-08
    2288   4.747e-05   2.329e-08
    2289   4.724e-05   2.318e-08
    2290   4.701e-05   2.307e-08
    2291   4.679e-05   2.296e-08
    2292   4.656e-05   2.284e-08
    2293   4.634e-05   2.273e-08
    2294   4.611e-05   2.262e-08
    2295   4.589e-05   2.252e-08
    2296   4.567e-05   2.241e-08
    2297   4.545e-05    2.23e-08
    2298   4.523e-05   2.219e-08
    2299   4.501e-05   2.209e-08
    2300    4.48e-05   2.198e-08
    2301   4.458e-05   2.187e-08
    2302   4.437e-05   2.177e-08
    2303   4.415e-05   2.166e-08
    2304   4.394e-05   2.156e-08
    2305   4.373e-05   2.146e-08
    2306   4.352e-05   2.135e-08
    2307   4.331e-05   2.125e-08
    2308    4.31e-05   2.115e-08
    2309   4.289e-05   2.104e-08
    2310   4.269e-05   2.094e-08
    2311   4.248e-05   2.084e-08
    2312   4.228e-05   2.074e-08
    2313   4.207e-05   2.064e-08
    2314   4.187e-05   2.054e-08
    2315   4.167e-05   2.044e-08
    2316   4.147e-05   2.035e-08
    2317   4.127e-05   2.025e-08
    2318   4.107e-05   2.015e-08
    2319   4.087e-05   2.005e-08
    2320   4.067e-05   1.996e-08
    2321   4.048e-05   1.986e-08
    2322   4.028e-05   1.976e-08
    2323   4.009e-05   1.967e-08
    2324    3.99e-05   1.957e-08
    2325    3.97e-05   1.948e-08
    2326   3.951e-05   1.939e-08
    2327   3.932e-05   1.929e-08
    2328   3.913e-05    1.92e-08
    2329   3.895e-05   1.911e-08
    2330   3.876e-05   1.902e-08
    2331   3.857e-05   1.892e-08
    2332   3.839e-05   1.883e-08
    2333    3.82e-05   1.874e-08
    2334   3.802e-05   1.865e-08
    2335   3.783e-05   1.856e-08
    2336   3.765e-05   1.847e-08
    2337   3.747e-05   1.838e-08
    2338   3.729e-05    1.83e-08
    2339   3.711e-05   1.821e-08
    2340   3.693e-05   1.812e-08
    2341   3.675e-05   1.803e-08
    2342   3.658e-05   1.795e-08
    2343    3.64e-05   1.786e-08
    2344   3.622e-05   1.777e-08
    2345   3.605e-05   1.769e-08
    2346   3.588e-05    1.76e-08
    2347    3.57e-05   1.752e-08
    2348   3.553e-05   1.743e-08
    2349   3.536e-05   1.735e-08
    2350   3.519e-05   1.727e-08
    2351   3.502e-05   1.718e-08
    2352   3.485e-05    1.71e-08
    2353   3.468e-05   1.702e-08
    2354   3.452e-05   1.694e-08
    2355   3.435e-05   1.685e-08
    2356   3.419e-05   1.677e-08
    2357   3.402e-05   1.669e-08
    2358   3.386e-05   1.661e-08
    2359   3.369e-05   1.653e-08
    2360   3.353e-05   1.645e-08
    2361   3.337e-05   1.637e-08
    2362   3.321e-05   1.629e-08
    2363   3.305e-05   1.622e-08
    2364   3.289e-05   1.614e-08
    2365   3.273e-05   1.606e-08
    2366   3.258e-05   1.598e-08
    2367   3.242e-05   1.591e-08
    2368   3.226e-05   1.583e-08
    2369   3.211e-05   1.575e-08
    2370   3.195e-05   1.568e-08
    2371    3.18e-05    1.56e-08
    2372   3.165e-05   1.553e-08
    2373   3.149e-05   1.545e-08
    2374   3.134e-05   1.538e-08
    2375   3.119e-05    1.53e-08
    2376   3.104e-05   1.523e-08
    2377   3.089e-05   1.516e-08
    2378   3.074e-05   1.508e-08
    2379   3.059e-05   1.501e-08
    2380   3.045e-05   1.494e-08
    2381    3.03e-05   1.487e-08
    2382   3.015e-05   1.479e-08
    2383   3.001e-05   1.472e-08
    2384   2.986e-05   1.465e-08
    2385   2.972e-05   1.458e-08
    2386   2.958e-05   1.451e-08
    2387   2.944e-05   1.444e-08
    2388   2.929e-05   1.437e-08
    2389   2.915e-05    1.43e-08
    2390   2.901e-05   1.423e-08
    2391   2.887e-05   1.417e-08
    2392   2.873e-05    1.41e-08
    2393   2.859e-05   1.403e-08
    2394   2.846e-05   1.396e-08
    2395   2.832e-05    1.39e-08
    2396   2.818e-05   1.383e-08
    2397   2.805e-05   1.376e-08
    2398   2.791e-05    1.37e-08
    2399   2.778e-05   1.363e-08
    2400   2.764e-05   1.356e-08
    2401   2.751e-05    1.35e-08
    2402   2.738e-05   1.343e-08
    2403   2.725e-05   1.337e-08
    2404   2.712e-05    1.33e-08
    2405   2.699e-05   1.324e-08
    2406   2.686e-05   1.318e-08
    2407   2.673e-05   1.311e-08
    2408    2.66e-05   1.305e-08
    2409   2.647e-05   1.299e-08
    2410   2.634e-05   1.292e-08
    2411   2.622e-05   1.286e-08
    2412   2.609e-05    1.28e-08
    2413   2.596e-05   1.274e-08
    2414   2.584e-05   1.268e-08
    2415   2.571e-05   1.262e-08
    2416   2.559e-05   1.256e-08
    2417   2.547e-05    1.25e-08
    2418   2.534e-05   1.244e-08
    2419   2.522e-05   1.238e-08
    2420    2.51e-05   1.232e-08
    2421   2.498e-05   1.226e-08
    2422   2.486e-05    1.22e-08
    2423   2.474e-05   1.214e-08
    2424   2.462e-05   1.208e-08
    2425    2.45e-05   1.202e-08
    2426   2.438e-05   1.196e-08
    2427   2.427e-05   1.191e-08
    2428   2.415e-05   1.185e-08
    2429   2.403e-05   1.179e-08
    2430   2.392e-05   1.174e-08
    2431    2.38e-05   1.168e-08
    2432   2.369e-05   1.162e-08
    2433   2.357e-05   1.157e-08
    2434   2.346e-05   1.151e-08
    2435   2.335e-05   1.146e-08
    2436   2.324e-05    1.14e-08
    2437   2.312e-05   1.135e-08
    2438   2.301e-05   1.129e-08
    2439    2.29e-05   1.124e-08
    2440   2.279e-05   1.118e-08
    2441   2.268e-05   1.113e-08
    2442   2.257e-05   1.107e-08
    2443   2.246e-05   1.102e-08
    2444   2.236e-05   1.097e-08
    2445   2.225e-05   1.092e-08
    2446   2.214e-05   1.086e-08
    2447   2.203e-05   1.081e-08
    2448   2.193e-05   1.076e-08
    2449   2.182e-05   1.071e-08
    2450   2.172e-05   1.066e-08
    2451   2.161e-05    1.06e-08
    2452   2.151e-05   1.055e-08
    2453    2.14e-05    1.05e-08
    2454    2.13e-05   1.045e-08
    2455    2.12e-05    1.04e-08
    2456    2.11e-05   1.035e-08
    2457     2.1e-05    1.03e-08
    2458   2.089e-05   1.025e-08
    2459   2.079e-05    1.02e-08
    2460   2.069e-05   1.015e-08
    2461   2.059e-05    1.01e-08
    2462   2.049e-05   1.006e-08
    2463    2.04e-05   1.001e-08
    2464    2.03e-05   9.959e-09
    2465    2.02e-05   9.911e-09
    2466    2.01e-05   9.863e-09
    2467   2.001e-05   9.816e-09
    2468   1.991e-05   9.769e-09
    2469   1.981e-05   9.722e-09
    2470   1.972e-05   9.675e-09
    2471   1.962e-05   9.628e-09
    2472   1.953e-05   9.582e-09
    2473   1.944e-05   9.536e-09
    2474   1.934e-05    9.49e-09
    2475   1.925e-05   9.444e-09
    2476   1.916e-05   9.399e-09
    2477   1.906e-05   9.353e-09
    2478   1.897e-05   9.308e-09
    2479   1.888e-05   9.263e-09
    2480   1.879e-05   9.219e-09
    2481    1.87e-05   9.174e-09
    2482   1.861e-05    9.13e-09
    2483   1.852e-05   9.086e-09
    2484   1.843e-05   9.043e-09
    2485   1.834e-05   8.999e-09
    2486   1.825e-05   8.956e-09
    2487   1.817e-05   8.913e-09
    2488   1.808e-05    8.87e-09
    2489   1.799e-05   8.827e-09
    2490    1.79e-05   8.784e-09
    2491   1.782e-05   8.742e-09
    2492   1.773e-05     8.7e-09
    2493   1.765e-05   8.658e-09
    2494   1.756e-05   8.616e-09
    2495   1.748e-05   8.575e-09
    2496   1.739e-05   8.534e-09
    2497   1.731e-05   8.493e-09
    2498   1.723e-05   8.452e-09
    2499   1.714e-05   8.411e-09
    2500   1.706e-05    8.37e-09
    2501   1.698e-05    8.33e-09
    2502    1.69e-05    8.29e-09
    2503   1.681e-05    8.25e-09
    2504   1.673e-05    8.21e-09
    2505   1.665e-05   8.171e-09
    2506   1.657e-05   8.132e-09
    2507   1.649e-05   8.092e-09
    2508   1.641e-05   8.053e-09
    2509   1.633e-05   8.015e-09
    2510   1.626e-05   7.976e-09
    2511   1.618e-05   7.938e-09
    2512    1.61e-05   7.899e-09
    2513   1.602e-05   7.861e-09
    2514   1.595e-05   7.824e-09
    2515   1.587e-05   7.786e-09
    2516   1.579e-05   7.748e-09
    2517   1.572e-05   7.711e-09
    2518   1.564e-05   7.674e-09
    2519   1.557e-05   7.637e-09
    2520   1.549e-05     7.6e-09
    2521   1.542e-05   7.564e-09
    2522   1.534e-05   7.527e-09
    2523   1.527e-05   7.491e-09
    2524   1.519e-05   7.455e-09
    2525   1.512e-05   7.419e-09
    2526   1.505e-05   7.383e-09
    2527   1.498e-05   7.348e-09
    2528    1.49e-05   7.312e-09
    2529   1.483e-05   7.277e-09
    2530   1.476e-05   7.242e-09
    2531   1.469e-05   7.207e-09
    2532   1.462e-05   7.172e-09
    2533   1.455e-05   7.138e-09
    2534   1.448e-05   7.104e-09
    2535   1.441e-05   7.069e-09
    2536   1.434e-05   7.035e-09
    2537   1.427e-05   7.001e-09
    2538    1.42e-05   6.968e-09
    2539   1.413e-05   6.934e-09
    2540   1.406e-05   6.901e-09
    2541     1.4e-05   6.868e-09
    2542   1.393e-05   6.834e-09
    2543   1.386e-05   6.802e-09
    2544    1.38e-05   6.769e-09
    2545   1.373e-05   6.736e-09
    2546   1.366e-05   6.704e-09
    2547    1.36e-05   6.672e-09
    2548   1.353e-05   6.639e-09
    2549   1.347e-05   6.607e-09
    2550    1.34e-05   6.576e-09
    2551   1.334e-05   6.544e-09
    2552   1.327e-05   6.512e-09
    2553   1.321e-05   6.481e-09
    2554   1.315e-05    6.45e-09
    2555   1.308e-05   6.419e-09
    2556   1.302e-05   6.388e-09
    2557   1.296e-05   6.357e-09
    2558   1.289e-05   6.327e-09
    2559   1.283e-05   6.296e-09
    2560   1.277e-05   6.266e-09
    2561   1.271e-05   6.236e-09
    2562   1.265e-05   6.206e-09
    2563   1.259e-05   6.176e-09
    2564   1.253e-05   6.146e-09
    2565   1.247e-05   6.116e-09
    2566   1.241e-05   6.087e-09
    2567   1.235e-05   6.058e-09
    2568   1.229e-05   6.028e-09
    2569   1.223e-05   5.999e-09
    2570   1.217e-05    5.97e-09
    2571   1.211e-05   5.942e-09
    2572   1.205e-05   5.913e-09
    2573   1.199e-05   5.885e-09
    2574   1.194e-05   5.856e-09
    2575   1.188e-05   5.828e-09
    2576   1.182e-05     5.8e-09
    2577   1.176e-05   5.772e-09
    2578   1.171e-05   5.744e-09
    2579   1.165e-05   5.717e-09
    2580    1.16e-05   5.689e-09
    2581   1.154e-05   5.662e-09
    2582   1.148e-05   5.634e-09
    2583   1.143e-05   5.607e-09
    2584   1.137e-05    5.58e-09
    2585   1.132e-05   5.553e-09
    2586   1.126e-05   5.527e-09
    2587   1.121e-05     5.5e-09
    2588   1.116e-05   5.474e-09
    2589    1.11e-05   5.447e-09
    2590   1.105e-05   5.421e-09
    2591     1.1e-05   5.395e-09
